USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  24288 14652 ?        Ss   16:07   0:04 /sbin/init
user        3337  0.0  0.0 311024  7108 ?        Ssl  16:07   0:00 /usr/lib/gvfs-gphoto2-volume-monitor
user        3346  0.1  0.3 1952056 57688 ?       Sl   16:07   0:04 xfce4-power-manager-settings
user        3359  1.7  0.6 2084344 101020 ?      Sl   16:07   1:10 /usr/bin/python /usr/bin/terminator
user        4749  0.0  0.1 484476 26400 ?        S    16:07   0:00 /usr/lib/firefox/firefox -contentproc -ipcHandle 0 -signalPipe 1 -initialChannelId {3d288a18-a764-40da-a6ed-5f69886a5599} -parentPid 2905 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 1 forkserver
user        5176  0.0  0.0   2852  1904 ?        S    16:07   0:00 bwrap --unshare-all --die-with-parent --chdir / --ro-bind /usr /usr --dev /dev --ro-bind-try /etc/ld.so.cache /etc/ld.so.cache --ro-bind-try /nix/store /nix/store --tmpfs /tmp-home --tmpfs /tmp-run --clearenv --setenv HOME /tmp-home --setenv XDG_RUNTIME_DIR /tmp-run --setenv XDG_RUNTIME_DIR /run/user/1000 --symlink /usr/lib /lib64 --symlink /usr/lib /lib --seccomp 19 /usr/lib/glycin-loaders/2+/glycin-image-rs --dbus-fd 18
user        5195  0.0  0.0   2852  1292 ?        S    16:07   0:00 bwrap --unshare-all --die-with-parent --chdir / --ro-bind /usr /usr --dev /dev --ro-bind-try /etc/ld.so.cache /etc/ld.so.cache --ro-bind-try /nix/store /nix/store --tmpfs /tmp-home --tmpfs /tmp-run --clearenv --setenv HOME /tmp-home --setenv XDG_RUNTIME_DIR /tmp-run --setenv XDG_RUNTIME_DIR /run/user/1000 --symlink /usr/lib /lib64 --symlink /usr/lib /lib --seccomp 19 /usr/lib/glycin-loaders/2+/glycin-image-rs --dbus-fd 18
user        5213  0.0  0.0 144048  6304 ?        Sl   16:07   0:00 /usr/lib/glycin-loaders/2+/glycin-image-rs --dbus-fd 18
user        5218  0.1  0.3 495524 62192 ?        Sl   16:07   0:08 /usr/bin/python /usr/bin/blueman-tray
user        5687  0.0  0.2 498752 43796 ?        Sl   16:07   0:00 /usr/lib/firefox/firefox -contentproc -parentBuildID 20260407015058 -prefsHandle 0:45968 -prefMapHandle 1:292814 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {d4c8bf78-1504-4a36-a743-751f5ee14c83} -parentPid 2905 -crashReporter 5 -crashHelper 6 -appDir /usr/lib/firefox/browser 2 socket
user        5881  0.0  0.0  13644 11988 pts/0    Ss   16:07   0:00 /bin/bash
root        5891  0.3  0.5 122232 83444 ?        Ss   16:07   0:16 /lib/systemd/systemd-journald
root        5951  0.3  0.3 2838476 59984 ?       Ssl  16:07   0:14 /usr/local/bin/containerd
user        6094  0.2  1.2 2718384 198640 ?      Sl   16:07   0:11 /usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:46140 -prefMapHandle 1:292814 -jsInitHandle 2:156136 -parentBuildID 20260407015058 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {77112f9a-fef8-4110-9ae1-564774e8c87f} -parentPid 2905 -crashReporter 6 -crashHelper 7 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 3 tab
user        6104  0.0  2.0 1292520 318852 ?      Sl   16:07   0:00 /usr/lib/firefox/firefox -contentproc -parentBuildID 20260407015058 -prefsHandle 0:46140 -prefMapHandle 1:292814 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {64c44880-394b-4184-b4a7-8c892d4b3978} -parentPid 2905 -crashReporter 5 -crashHelper 6 -appDir /usr/lib/firefox/browser 4 rdd
user        6239 10.0  2.4 3177616 390028 ?      Sl   16:07   6:59 /usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:46248 -prefMapHandle 1:292814 -jsInitHandle 2:156136 -parentBuildID 20260407015058 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {2d71408d-1b9c-474a-8f12-8ebc77d2fed1} -parentPid 2905 -crashReporter 6 -crashHelper 7 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 6 tab
user        6438  0.0  0.3 779468 58252 ?        Sl   16:07   0:00 /usr/lib/firefox/firefox -contentproc -parentBuildID 20260407015058 -sandboxingKind 0 -prefsHandle 0:57930 -prefMapHandle 1:292814 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {f1cd1d88-01bf-4e85-8cc7-a0ce2bfc7a4e} -parentPid 2905 -crashReporter 5 -crashHelper 6 -appDir /usr/lib/firefox/browser 9 utility
user        7503  0.0  0.2 395732 38260 ?        Sl   16:08   0:01 xfsettingsd --replace
user        7599  0.3  1.7 2873360 273852 ?      Sl   16:08   0:14 /usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:47867 -prefMapHandle 1:292814 -jsInitHandle 2:156136 -parentBuildID 20260407015058 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {9eab5707-3598-4e28-a6f0-0568be735d4f} -parentPid 2905 -crashReporter 6 -crashHelper 7 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 10 tab
user        7698  0.3  1.5 2799676 239104 ?      Sl   16:08   0:13 /usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:47867 -prefMapHandle 1:292814 -jsInitHandle 2:156136 -parentBuildID 20260407015058 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {2f6ef88b-8e4c-4581-a33e-7b8f3333a39a} -parentPid 2905 -crashReporter 6 -crashHelper 7 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 11 tab
user        7785  3.0  1.7 2841164 275700 ?      Sl   16:08   2:06 /usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:47867 -prefMapHandle 1:292814 -jsInitHandle 2:156136 -parentBuildID 20260407015058 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {ac30d050-5399-4fc4-b1b3-c801b141c15b} -parentPid 2905 -crashReporter 6 -crashHelper 7 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 12 tab
user        7983  0.1  1.1 2722412 185512 ?      Sl   16:08   0:05 /usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:47867 -prefMapHandle 1:292814 -jsInitHandle 2:156136 -parentBuildID 20260407015058 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {44090b8a-47e6-4994-8a69-d804a968e411} -parentPid 2905 -crashReporter 6 -crashHelper 7 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 14 tab
user        9920  0.0  0.3 1895232 55320 ?       Sl   16:08   0:01 xfce4-terminal --drop-down
user       10238  0.0  0.0  13644 11860 pts/1    Ss+  16:08   0:00 bash
root       16464  0.0  0.0      0     0 ?        I    16:12   0:00 [kworker/12:0-events]
user       17316  3.6  1.7 1478356072 273964 ?   SLsl 16:13   2:19 /usr/lib/electron39/electron /usr/share/cursor/resources/app/cursor.mjs
user       17319  0.0  0.3 33875060 51704 ?      S    16:13   0:00 /usr/lib/electron39/electron --type=zygote --no-zygote-sandbox
user       17320  0.0  0.3 50652264 51620 ?      S    16:13   0:00 /usr/lib/electron39/electron --type=zygote
user       17322  0.0  0.0 50652288 14780 ?      S    16:13   0:00 /usr/lib/electron39/electron --type=zygote
user       17388  0.0  0.0 33577272 4072 ?       Sl   16:13   0:00 /usr/lib/electron39/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/user/.config/cursor/Crashpad --url=https://f.a.k/e --annotation=_productName=cursor --annotation=_version=3.0.9 --annotation=lsb-release=Manjaro Linux --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=39.5.2 --initial-client-fd=49 --shared-client-connection
user       17407  4.5  1.6 34471656 265428 ?     Sl   16:13   2:53 /usr/lib/electron39/electron --type=zygote --no-zygote-sandbox
user       17412  0.0  0.5 50727556 81164 ?      Sl   16:13   0:03 /proc/self/exe --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=17388 --enable-crash-reporter=296af29d-a183-4c35-826d-a16e04c39a34,no_channel --user-data-dir=/home/user/.config/Cursor --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file,sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=vscode-webview,vscode-file,sentry-ipc --fetch-schemes=vscode-webview,vscode-file,sentry-ipc --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,5728370728689267882,4479886813842949650,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708989122997041
user       17505 21.3  4.8 1480004696 761476 ?   Rl   16:13  13:35 /usr/lib/electron39/electron --type=zygote
user       17750  4.0  2.4 1478184432 391196 ?   Sl   16:13   2:34 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=17388 --enable-crash-reporter=296af29d-a183-4c35-826d-a16e04c39a34,no_channel --user-data-dir=/home/user/.config/Cursor --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file,sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=vscode-webview,vscode-file,sentry-ipc --fetch-schemes=vscode-webview,vscode-file,sentry-ipc --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,5728370728689267882,4479886813842949650,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708990997080739
user       17765  0.3  0.8 1461402216 137764 ?   Sl   16:13   0:12 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=17388 --enable-crash-reporter=296af29d-a183-4c35-826d-a16e04c39a34,no_channel --user-data-dir=/home/user/.config/Cursor --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file,sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=vscode-webview,vscode-file,sentry-ipc --fetch-schemes=vscode-webview,vscode-file,sentry-ipc --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,5728370728689267882,4479886813842949650,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708991934122588
user       17766  3.1  1.9 1461419036 304112 ?   Sl   16:13   2:00 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=17388 --enable-crash-reporter=296af29d-a183-4c35-826d-a16e04c39a34,no_channel --user-data-dir=/home/user/.config/Cursor --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file,sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=vscode-webview,vscode-file,sentry-ipc --fetch-schemes=vscode-webview,vscode-file,sentry-ipc --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,5728370728689267882,4479886813842949650,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708992871164437
user       17814  1.9  0.7 1461435612 122692 ?   Sl   16:13   1:15 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --crashpad-handler-pid=17388 --enable-crash-reporter=296af29d-a183-4c35-826d-a16e04c39a34,no_channel --user-data-dir=/home/user/.config/Cursor --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file,sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=vscode-webview,vscode-file,sentry-ipc --fetch-schemes=vscode-webview,vscode-file,sentry-ipc --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,5728370728689267882,4479886813842949650,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708993808206286
user       17885  2.1  1.5 1461544340 247656 ?   Sl   16:13   1:23 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=17388 --enable-crash-reporter=296af29d-a183-4c35-826d-a16e04c39a34,no_channel --user-data-dir=/home/user/.config/Cursor --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file,sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=vscode-webview,vscode-file,sentry-ipc --fetch-schemes=vscode-webview,vscode-file,sentry-ipc --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,5728370728689267882,4479886813842949650,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708994745248135
user       17886  3.1  1.4 1461403872 232192 ?   Sl   16:13   1:58 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=17388 --enable-crash-reporter=296af29d-a183-4c35-826d-a16e04c39a34,no_channel --user-data-dir=/home/user/.config/Cursor --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file,sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=vscode-webview,vscode-file,sentry-ipc --fetch-schemes=vscode-webview,vscode-file,sentry-ipc --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,5728370728689267882,4479886813842949650,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708995682289984
user       17887  2.0  1.3 1461402876 214360 ?   Sl   16:13   1:18 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --crashpad-handler-pid=17388 --enable-crash-reporter=296af29d-a183-4c35-826d-a16e04c39a34,no_channel --user-data-dir=/home/user/.config/Cursor --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file,sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=vscode-webview,vscode-file,sentry-ipc --fetch-schemes=vscode-webview,vscode-file,sentry-ipc --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,5728370728689267882,4479886813842949650,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,PdfUseShowSaveFilePicker --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708996619331833
user       18415  0.0  0.4 1459582352 78268 ?    Sl   16:13   0:00 /usr/lib/electron39/electron /home/user/.cursor/extensions/ms-azuretools.vscode-containers-2.4.1-universal/dist/dockerfile-language-server-nodejs/lib/server.js --node-ipc --node-ipc --clientProcessId=17750
user       18416  0.0  0.5 1459582288 83344 ?    Sl   16:13   0:00 /usr/lib/electron39/electron /home/user/.cursor/extensions/ms-azuretools.vscode-containers-2.4.1-universal/dist/compose-language-service/lib/server.js --node-ipc --node-ipc --clientProcessId=17750
user       18417  0.0  0.4 1459615072 75012 ?    Sl   16:13   0:00 /usr/lib/electron39/electron --dns-result-order=ipv4first --experimental-network-inspection /usr/share/cursor/resources/app/extensions/cursor-always-local/dist/gitWorker.js
user       18494  0.0  0.6 1459615876 101476 ?   Sl   16:13   0:02 /usr/lib/electron39/electron /home/user/.cursor/extensions/redhat.vscode-yaml-1.21.0-universal/dist/languageserver.js --node-ipc --clientProcessId=17750
user       19115  0.3  1.8 4436620 293564 ?      Sl   16:13   0:12 /home/user/go/bin/gopls
user       19142  0.0  0.8 2309500 132052 ?      Ssl  16:13   0:00 /home/user/go/bin/gopls ** telemetry **
user       19332  0.0  0.0  13680 11896 pts/4    Ss+  16:13   0:00 /usr/bin/bash --init-file /usr/share/cursor/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
user       19590  0.0  0.1 1245820 18016 ?       Sl   16:13   0:00 /home/user/.config/Cursor/User/globalStorage/eamodio.gitlens/gk mcp --host=cursor --source=gitlens --scheme=cursor
user       19599  0.0  0.2 1524996 32504 ?       Sl   16:13   0:00 /home/user/.local/share/GitKrakenCLI/gk mcp --host=cursor --source=gitlens --scheme=cursor
user       24472  0.3  1.9 2857908 308204 ?      Sl   16:16   0:13 /usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:47867 -prefMapHandle 1:292814 -jsInitHandle 2:156136 -parentBuildID 20260407015058 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {21cf638f-17d0-4e7a-8e97-81c152323d1b} -parentPid 2905 -crashReporter 6 -crashHelper 7 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 22 tab
root       27001  0.0  0.0      0     0 ?        I<   16:17   0:00 [kworker/u68:3-ttm]
user       29014 12.9  3.7 74950364 584136 pts/0 Sl+  16:18   7:32 opencode
root       36813  0.0  0.0      0     0 ?        I<   16:22   0:00 [kworker/u69:0-ttm]
root       38131  0.1  0.0      0     0 ?        I    16:23   0:03 [kworker/u66:0-writeback]
user       39962  0.0  0.0  13648 11824 pts/2    Ss+  16:24   0:00 /bin/bash
user       43097  0.5  0.5 74015720 89244 pts/0  Sl+  16:26   0:15 /usr/bin/opencode run /home/user/.cache/opencode/bin/node_modules/yaml-language-server/out/server/src/server.js --stdio
root       48210  0.0  0.0      0     0 ?        I    16:28   0:02 [kworker/u65:1-kvfree_rcu_reclaim]
root       50930  0.0  0.0      0     0 ?        I    16:30   0:00 [kworker/10:2-events]
root       54122  0.2  0.0      0     0 ?        I    16:31   0:06 [kworker/u64:0-gfx]
user       55182  0.0  0.0  13644 11804 pts/5    Ss+  16:32   0:00 /bin/bash
root       56919  0.0  0.0      0     0 ?        I<   16:33   0:00 [kworker/u68:2-ttm]
user       57021  0.0  0.5 1459615072 87092 ?    Sl   16:33   0:01 /usr/lib/electron39/electron /usr/share/cursor/resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=17750
user       59993  0.6  1.8 2813812 297600 ?      Sl   16:34   0:17 /usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:47868 -prefMapHandle 1:292814 -jsInitHandle 2:156136 -parentBuildID 20260407015058 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {ec67533b-9b6d-449a-a654-cb0e05964551} -parentPid 2905 -crashReporter 6 -crashHelper 7 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 26 tab
user       60145  2.9  1.9 2857172 311484 ?      Sl   16:34   1:15 /usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:47868 -prefMapHandle 1:292814 -jsInitHandle 2:156136 -parentBuildID 20260407015058 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {7bd51a9a-2fd5-4dd9-8233-4c59ac78e31a} -parentPid 2905 -crashReporter 6 -crashHelper 7 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 27 tab
user       69813  0.0  0.0  13680 11880 pts/6    Ss   16:39   0:00 /usr/bin/bash --init-file /usr/share/cursor/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
root       72096  0.1  0.0      0     0 ?        I    16:40   0:03 [kworker/u66:3-kvfree_rcu_reclaim]
user       72967  0.0  0.0  13680 11948 pts/7    Ss   16:40   0:00 /usr/bin/bash --init-file /usr/share/cursor/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
user       78124  0.0  0.0  13680 11916 pts/8    Ss+  16:42   0:00 /usr/bin/bash --init-file /usr/share/cursor/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
root       85423  0.0  0.0      0     0 ?        I    16:45   0:00 [kworker/8:2-events]
root       86215  0.0  0.0      0     0 ?        I    16:45   0:00 [kworker/5:2-cgroup_free]
root       86670  0.1  0.0      0     0 ?        I    16:46   0:01 [kworker/u66:4-kvfree_rcu_reclaim]
root       91737  0.2  0.0      0     0 ?        I    16:48   0:03 [kworker/u65:3-events_unbound]
root       91738  0.1  0.0      0     0 ?        I    16:48   0:02 [kworker/u65:5-events_unbound]
root       95551  0.0  0.0      0     0 ?        I    16:49   0:00 [kworker/15:0-cgroup_free]
root      102209  0.0  0.0      0     0 ?        I    16:52   0:00 [kworker/1:4-events]
root      104136  0.0  0.0      0     0 ?        I    16:53   0:00 [kworker/13:0-events]
root      104544  0.1  0.0      0     0 ?        I    16:53   0:01 [kworker/u66:2-events_unbound]
root      113606  0.0  0.0      0     0 ?        I    16:56   0:00 [kworker/9:1-mm_percpu_wq]
root      116780  0.1  0.0      0     0 ?        I    16:57   0:02 [kworker/u64:1-comp_1.2.0]
user      118238  5.0  2.4 2992568 380908 ?      Sl   16:57   0:57 /usr/lib/firefox/firefox -contentproc -isForBrowser -prefsHandle 0:47868 -prefMapHandle 1:292814 -jsInitHandle 2:156136 -parentBuildID 20260407015058 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {ec437a43-6fb9-44d5-9517-9c96e453ea40} -parentPid 2905 -crashReporter 6 -crashHelper 7 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 35 tab
root      121645  0.0  0.0      0     0 ?        I    16:59   0:00 [kworker/0:0-rcu_gp]
root      122602  0.0  0.0      0     0 ?        I    16:59   0:00 [kworker/3:4-events]
root      122783  0.0  0.0      0     0 ?        I    16:59   0:00 [kworker/7:0-cgroup_free]
root      124201  0.0  0.0      0     0 ?        I<   17:00   0:00 [kworker/u69:2-ttm]
root      124503  0.0  0.0      0     0 ?        I    17:00   0:00 [kworker/2:1-cgroup_free]
root      125653  0.0  0.0      0     0 ?        I    17:00   0:00 [kworker/5:1-events_freezable]
root      126624  0.0  0.0      0     0 ?        I    17:01   0:00 [kworker/15:2-events]
root      126928  0.0  0.0      0     0 ?        I    17:01   0:00 [kworker/6:1-cgroup_free]
root      131301  0.0  0.0      0     0 ?        I    17:02   0:00 [kworker/14:0-cgroup_free]
root      131346  0.0  0.0      0     0 ?        I    17:02   0:00 [kworker/4:0-events]
root      131813  0.0  0.0      0     0 ?        I    17:02   0:00 [kworker/u65:4-flush-259:0]
user      132390  0.1  0.5 1459582352 86296 ?    Sl   17:02   0:01 /usr/lib/electron39/electron /usr/share/cursor/resources/app/extensions/markdown-language-features/dist/serverWorkerMain --node-ipc --clientProcessId=17750
root      132430  0.0  0.0      0     0 ?        I    17:02   0:00 [kworker/11:4-mm_percpu_wq]
root      137540  0.0  0.0      0     0 ?        I    17:05   0:00 [kworker/3:0-cgroup_free]
root      138721  0.0  0.0      0     0 ?        I<   17:05   0:00 [kworker/u69:1-rtw_tx_wq]
root      139251  0.0  0.0      0     0 ?        I    17:05   0:00 [kworker/2:0-cgroup_free]
root      140137  0.0  0.0      0     0 ?        I    17:06   0:00 [kworker/6:4-events]
root      140416  0.0  0.0      0     0 ?        I    17:06   0:00 [kworker/15:1-mm_percpu_wq]
root      140428  0.1  0.0      0     0 ?        I    17:06   0:00 [kworker/u66:5-events_unbound]
root      141355  0.0  0.0      0     0 ?        I    17:06   0:00 [kworker/12:3-cgroup_free]
root      143077  0.0  0.0      0     0 ?        I    17:07   0:00 [kworker/8:1-cgroup_free]
root      144152  0.0  0.0      0     0 ?        I    17:07   0:00 [kworker/u65:6-events_unbound]
root      144510  0.2  0.0      0     0 ?        I    17:08   0:01 [kworker/4:1-events]
root      145531  0.0  0.0      0     0 ?        I    17:08   0:00 [kworker/1:1-mm_percpu_wq]
root      147253  0.0  0.0      0     0 ?        I    17:08   0:00 [kworker/11:0-events]
root      147353  0.0  0.0      0     0 ?        I    17:08   0:00 [kworker/9:2-cgroup_free]
root      148865  0.3  0.0      0     0 ?        I    17:09   0:01 [kworker/u64:4-gfx]
root      152692  0.0  0.0      0     0 ?        I    17:10   0:00 [kworker/0:2-events]
root      152863  0.0  0.0      0     0 ?        I    17:10   0:00 [kworker/3:1-events]
root      152973  0.0  0.0      0     0 ?        I    17:10   0:00 [kworker/7:1-events]
root      153092  0.0  0.0      0     0 ?        I    17:10   0:00 [kworker/13:2-cgroup_free]
root      153741  0.0  0.0      0     0 ?        I    17:11   0:00 [kworker/2:2-events]
user      153895  1.6  0.2 2398688 36436 pts/6   Sl+  17:11   0:05 docker-compose up
root      153966  0.0  0.1 1270060 17372 ?       Sl   17:11   0:00 /usr/bin/containerd-shim-runc-v2 -namespace moby -id 5aae797d906b82c537b634d8c0b502ae80457fd9c192f1d4965bb2616278034f -address /run/containerd/containerd.sock
